"X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
19,19,"Plot_019",2014,"Broadleaf Forest",80101,"Huaihua",109.542794202249,27.5007773728224,27,2,29.102842767472,0.388559677737867,0.480779569892473,612,15.8,1277,57,119.333333333333,263.333333333333,333,1.12765790491936,-0.831574683750854,-0.681507526480678,0.251560468123518,0.214659472319425,0.314562501754638,0.153178182391757,0.423408688686696,0.151121199868347,0.14635239813934,0.0691927209005842,0.761399601223929,3.259944216303,2.74182819169116,0.491221997384054,0.0848851037057236,14.7272688477603,2.3678940484572,23.458306807765,30.0847457627119,0.144067796610169
20,20,"Plot_020",2014,"Broadleaf Forest",80101,"Huaihua",109.560445165673,26.1118135848787,11,2,15.2101628561122,0.326546205551427,0.497795699,834,15.6,1435,55,116.333333333333,284,322.666666666667,0.574165636981273,0.0564222800831984,1.29683886004436,0.147682289830249,0.233050870123657,0.337582818420457,0.0686632674971096,0.107120459867485,0.140788744685054,0.0526484383051336,0.137092105192572,0.1492928077408,2.43850965611008,3.63582459041233,0.576186407217454,0.0884477169846046,17.9291462012664,1.56989166019994,10.4943265328179,25.8264462809917,0.0247933884297521
21,21,"Plot_021",2014,"Broadleaf Forest",80101,"Xiangxi",109.561419843787,29.1248929427429,16,2,18.5929995474607,0.461487000441157,0.557822580645161,481,16.1,1419,59,125.333333333333,303.666666666667,310.333333333333,2.02700273339509,-0.0201347692380333,0.0460447171091008,0.646468572793997,0.56883390619088,0.658802413266571,0.300046849977786,0.350527184261524,0.612367163813078,0.349567212212985,0.180961578854195,1.13398805628606,2.32803256517838,2.87440899765094,0.504454468479002,0.0646086241384266,19.8176860601637,2.00817537185637,11.7030871611893,28.6363636363636,0.242424242424242
22,22,"Plot_022",2014,"Broadleaf Forest",80101,"Xiangxi",109.570073760538,28.4021330809304,27,2,26.5946970567789,0.280687810969904,0.494059139784946,867,14.1,1417,59,120.666666666667,289.333333333333,302,0,0.751351468906414,0.259864464968992,0,0,0,0,0,0,0,0,0,1.59,2.92,0.498555273311897,0.0465221762190519,19.284689742,2.365857369,7.2,30,0
23,23,"Plot_023",2014,"Broadleaf Forest",80101,"Xiangxi",109.578434586452,27.8978129705673,8,1,25.3623883258934,0.438855273528457,0.61247311827957,349,16.8,1284,57.6666666666667,117.333333333333,317,309,1.69847762829664,-0.944880561559821,-0.846611015433208,0.288881860377234,0.275452457555897,0.735812103986728,0.327773692864305,0.376255123817048,0.257953784988345,0.339615753692442,0.168502783733904,1.268453840027,3.04596574192347,2.94723554167065,0.448491345480529,0.0701814956143033,21.9307380404017,2.32771836713184,18.4779950940374,28.7777777777778,0.711111111111111
24,24,"Plot_024",2014,"Broadleaf Forest",80101,"Huaihua",109.583248129935,27.5370148021767,15,2,23.4310662438324,0.47547061501886,0.480779569892473,534,15.5,1297,54,111,274,358.333333333333,1.99248783018441,-0.154007495579571,-0.635567233174085,0.37928477823523,0.522924111971064,0.434651163105528,0.254625453628211,0.386614505849423,1.16548380973031,0.390975486972404,0.22774958322418,0.63024405722922,2.99716913992562,2.69042405733816,0.505922881523621,0.0756185791455915,16.29070905161,2.73319095180903,16.4123143718513,27.4038461538462,0.115384615384615
25,25,"Plot_025",2014,"Broadleaf Forest",80101,"Huaihua",109.586438540383,27.24836521315,17,2,25.3005560967456,0.405266467063402,0.552822580645161,358,16.9,1257,58,125.333333333333,303.666666666667,267,1.58134026911312,-0.345309141381649,0.371792261446111,0.476628936301736,0.6297828063019,0.733902231597298,0.0879461396767633,0.434533540799607,0.658196886247424,0.420203637621886,0.226804000695312,0.428360444549382,2.88851101498353,3.23357162131333,0.539208227491961,0.0859279196166272,16.3518033557321,1.92382634638027,16.6305606961246,27.3125,0.075
26,26,"Plot_026",2014,"Broadleaf Forest",80101,"Huaihua",109.594166363216,26.6713601264233,6,1,2.66079995068529,0.411660608744079,0.528440860215054,341,17.1,1299,54,124.333333333333,306,298.666666666667,1.43604008546928,0.0522580534858247,0.833146453806216,0.363364596055742,0.445586866249461,0.742618143078195,0.357678629095754,0.235437764877426,0.537539315492348,0.153452326596889,0.20835628153541,0.640958301018433,2.40203413542733,3.44480102105552,0.547307123132211,0.07537549570364,18.5850801511304,1.7954798147672,11.2023024516078,26.7647058823529,0.117647058823529
27,27,"Plot_027",2014,"Broadleaf Forest",80101,"Huaihua",109.5956718792,26.5267611898793,9,1,8.85870000079781,0.540603767163454,0.516075269,629,15.5,1356,53.6666666666667,118.666666666667,300,298,0,0.751351468906414,0.259864464968992,0,0,0,0,0,0,0,0,0,1.59,2.92,0.498555273311897,0.0465221762190519,19.284689742,2.365857369,7.2,30,0
28,28,"Plot_028",2014,"Broadleaf Forest",80101,"Xiangxi",109.615855712336,28.1529304727367,8,1,2.42530874869796,0.321344615157084,0.609462365591398,499,15.9,1335,63,122.666666666667,259.333333333333,296.333333333333,2.1868806125603,-0.545824253222212,-0.265349073548672,0.630314469474426,0.388960642559559,0.90242281862165,0.262133356379948,0.280072196208651,0.505416118433041,0.398312430658657,0.171065242510606,1.54364124161939,2.63077470519576,3.06558952467113,0.477138818327974,0.0633216715174444,19.9328306899902,2.19297622866945,15.4251651315235,28.75,0.5
29,29,"Plot_029",2014,"Broadleaf Forest",40118,"Huaihua",109.629431159486,26.9963701651132,24,2,37.8923391838058,0.406647406632267,0.533897849462366,278,17.1,1268,55.6666666666667,123,338,289.333333333333,1.93209097906905,-0.828521010578158,-0.602897433757243,0.582686689640655,0.297823242136545,0.814600273771177,0.189416428860816,0.253308834043978,0.384925921292045,0.364957796266732,0.129005813050354,1.40889156711853,2.79665700445815,2.98190006605123,0.456782776965799,0.0617969522950911,20.3789359355558,2.27193587511269,17.3646052694626,29.1477272727273,0.647727272727273
30,30,"Plot_030",2014,"Broadleaf Forest",80101,"Huaihua",109.634678147999,27.5737102457501,15,2,18.7608823568672,0.422003682876963,0.498629032258064,524,16,1202,55,115.666666666667,278.666666666667,339.333333333333,2.23974971474074,-0.499433125822013,-1.23966510619445,0.156576900678376,0.441652264816188,0.608352139905611,0.153120634589904,0.576704631632178,1.11223235084297,0.344602229179896,0.229331934803073,1.48998407694374,3.13541379891506,2.5513215666231,0.465632610496485,0.0677631931700833,18.0134997690839,2.97080043040674,18.2942781248744,27.9661016949153,0.406779661016949
31,31,"Plot_031",2014,"Broadleaf Forest",80101,"Huaihua",109.64113778605,26.0575478259655,11,2,22.1136467587213,0.412134240057391,0.491559139784946,542,16.4,1451,55,119.666666666667,264.333333333333,316,2.34342562046103,-0.178146438713526,0.0136196853595291,0.632763281174242,0.851627319568473,0.517967480711536,0.330564919153232,0.846961877726768,0.712469745839386,0.585534691126059,0.28275246695968,0.727169841093433,2.62152834550711,3.23786566001605,0.502415675241157,0.077820553087472,19.7850679632227,2.22474703841312,18.7360295531886,29.0909090909091,0.136363636363636
